set,k,QQ,x_b,t,phi_x,F,sigmaF,ReH,ReE,ReHt,dvcs
169.0,5.75,3.18,0.4,-0.45,262.82,0.02473263052212374,0.0046567568,1.9472467245414695,-0.8245510638042597,-0.15817651644256792,0.014682586884371823
169.0,5.75,3.18,0.4,-0.45,277.88,0.02005951532199475,0.0076617924,1.9472467245414695,-0.8245510638042597,-0.15817651644256792,0.014682586884371823
169.0,5.75,3.18,0.4,-0.45,292.93,0.03290880232625893,0.005828166,1.9472467245414695,-0.8245510638042597,-0.15817651644256792,0.014682586884371823
169.0,5.75,3.18,0.4,-0.45,307.97,0.046036285167948145,0.006199721,1.9472467245414695,-0.8245510638042597,-0.15817651644256792,0.014682586884371823
169.0,5.75,3.18,0.4,-0.45,322.92,0.054190562012829166,0.006487151,1.9472467245414695,-0.8245510638042597,-0.15817651644256792,0.014682586884371823
169.0,5.75,3.18,0.4,-0.45,337.51,0.06780552543558158,0.009465841,1.9472467245414695,-0.8245510638042597,-0.15817651644256792,0.014682586884371823
169.0,5.75,3.18,0.4,-0.45,352.48,0.09598368005665156,0.008088031,1.9472467245414695,-0.8245510638042597,-0.15817651644256792,0.014682586884371823
170.0,5.75,2.81,0.433,-0.27,7.48,0.05037494484083281,0.023240386,1.4457130375618696,-0.910736925057289,-0.31198782750411447,0.0240489037722586
170.0,5.75,2.81,0.433,-0.27,22.44,0.024848779230674727,0.024406096,1.4457130375618696,-0.910736925057289,-0.31198782750411447,0.0240489037722586
170.0,5.75,2.81,0.433,-0.27,37.41,0.07528254338264005,0.022576913,1.4457130375618696,-0.910736925057289,-0.31198782750411447,0.0240489037722586
170.0,5.75,2.81,0.433,-0.27,52.39,0.04828381538391113,0.0,1.4457130375618696,-0.910736925057289,-0.31198782750411447,0.0240489037722586
170.0,5.75,2.81,0.433,-0.27,67.37,0.03375715246286348,0.03976844,1.4457130375618696,-0.910736925057289,-0.31198782750411447,0.0240489037722586
170.0,5.75,2.81,0.433,-0.27,82.38,0.08076120136769602,0.032727625,1.4457130375618696,-0.910736925057289,-0.31198782750411447,0.0240489037722586
170.0,5.75,2.81,0.433,-0.27,97.38,0.041831545531749725,0.0,1.4457130375618696,-0.910736925057289,-0.31198782750411447,0.0240489037722586
170.0,5.75,2.81,0.433,-0.27,112.39,0.04012276232242584,0.0,1.4457130375618696,-0.910736925057289,-0.31198782750411447,0.0240489037722586
170.0,5.75,2.81,0.433,-0.27,127.41,0.038752250373363495,0.0,1.4457130375618696,-0.910736925057289,-0.31198782750411447,0.0240489037722586
170.0,5.75,2.81,0.433,-0.27,142.43,0.03773271664977074,0.0,1.4457130375618696,-0.910736925057289,-0.31198782750411447,0.0240489037722586
170.0,5.75,2.81,0.433,-0.27,157.45,0.03706017881631851,0.0,1.4457130375618696,-0.910736925057289,-0.31198782750411447,0.0240489037722586
170.0,5.75,2.81,0.433,-0.27,172.48,0.036726370453834534,0.0,1.4457130375618696,-0.910736925057289,-0.31198782750411447,0.0240489037722586
170.0,5.75,2.81,0.433,-0.27,187.52,0.036726370453834534,0.0,1.4457130375618696,-0.910736925057289,-0.31198782750411447,0.0240489037722586
170.0,5.75,2.81,0.433,-0.27,202.55,0.03706016764044762,0.0,1.4457130375618696,-0.910736925057289,-0.31198782750411447,0.0240489037722586
170.0,5.75,2.81,0.433,-0.27,217.57,0.03773271664977074,0.0,1.4457130375618696,-0.910736925057289,-0.31198782750411447,0.0240489037722586
170.0,5.75,2.81,0.433,-0.27,232.59,0.038752250373363495,0.0,1.4457130375618696,-0.910736925057289,-0.31198782750411447,0.0240489037722586
170.0,5.75,2.81,0.433,-0.27,247.61,0.04012276232242584,0.0,1.4457130375618696,-0.910736925057289,-0.31198782750411447,0.0240489037722586
170.0,5.75,2.81,0.433,-0.27,262.62,0.04183153808116913,0.0,1.4457130375618696,-0.910736925057289,-0.31198782750411447,0.0240489037722586
170.0,5.75,2.81,0.433,-0.27,277.62,0.04383496940135956,0.0,1.4457130375618696,-0.910736925057289,-0.31198782750411447,0.0240489037722586
170.0,5.75,2.81,0.433,-0.27,292.63,0.04604160785675049,0.0,1.4457130375618696,-0.910736925057289,-0.31198782750411447,0.0240489037722586
170.0,5.75,2.81,0.433,-0.27,307.61,0.043835502610488936,0.022925636,1.4457130375618696,-0.910736925057289,-0.31198782750411447,0.0240489037722586
170.0,5.75,2.81,0.433,-0.27,322.59,0.006888246685529981,0.028106252,1.4457130375618696,-0.910736925057289,-0.31198782750411447,0.0240489037722586
170.0,5.75,2.81,0.433,-0.27,337.56,0.05618140468507507,0.020547228,1.4457130375618696,-0.910736925057289,-0.31198782750411447,0.0240489037722586
170.0,5.75,2.81,0.433,-0.27,352.52,0.061096572076769474,0.030150417,1.4457130375618696,-0.910736925057289,-0.31198782750411447,0.0240489037722586
171.0,5.75,2.96,0.449,-0.34,7.46,0.05479422854610629,0.0075386814,1.3344885959380064,-0.9762012526899837,-0.26124531924608385,0.022572416821756536
171.0,5.75,2.96,0.449,-0.34,22.38,0.044845520672469955,0.00858089,1.3344885959380064,-0.9762012526899837,-0.26124531924608385,0.022572416821756536
171.0,5.75,2.96,0.449,-0.34,37.33,0.04574404555516204,0.01428221,1.3344885959380064,-0.9762012526899837,-0.26124531924608385,0.022572416821756536
171.0,5.75,2.96,0.449,-0.34,52.3,0.04218840798609116,0.009464885,1.3344885959380064,-0.9762012526899837,-0.26124531924608385,0.022572416821756536
171.0,5.75,2.96,0.449,-0.34,67.29,0.023672995467591412,0.009128799,1.3344885959380064,-0.9762012526899837,-0.26124531924608385,0.022572416821756536
171.0,5.75,2.96,0.449,-0.34,82.29,0.03573353961110115,0.0,1.3344885959380064,-0.9762012526899837,-0.26124531924608385,0.022572416821756536
171.0,5.75,2.96,0.449,-0.34,97.32,0.04112266155630196,0.030403841,1.3344885959380064,-0.9762012526899837,-0.26124531924608385,0.022572416821756536
171.0,5.75,2.96,0.449,-0.34,112.34,0.03197357431054115,0.0,1.3344885959380064,-0.9762012526899837,-0.26124531924608385,0.022572416821756536
171.0,5.75,2.96,0.449,-0.34,127.37,0.03075251542031765,0.0,1.3344885959380064,-0.9762012526899837,-0.26124531924608385,0.022572416821756536
171.0,5.75,2.96,0.449,-0.34,142.4,0.029897505417466164,0.0,1.3344885959380064,-0.9762012526899837,-0.26124531924608385,0.022572416821756536
171.0,5.75,2.96,0.449,-0.34,157.45,0.029356952756643295,0.0,1.3344885959380064,-0.9762012526899837,-0.26124531924608385,0.022572416821756536
171.0,5.75,2.96,0.449,-0.34,172.49,0.02909616008400917,0.0,1.3344885959380064,-0.9762012526899837,-0.26124531924608385,0.022572416821756536
171.0,5.75,2.96,0.449,-0.34,187.51,0.02909616008400917,0.0,1.3344885959380064,-0.9762012526899837,-0.26124531924608385,0.022572416821756536
171.0,5.75,2.96,0.449,-0.34,202.55,0.029356950893998146,0.0,1.3344885959380064,-0.9762012526899837,-0.26124531924608385,0.022572416821756536
171.0,5.75,2.96,0.449,-0.34,217.6,0.029897505417466164,0.0,1.3344885959380064,-0.9762012526899837,-0.26124531924608385,0.022572416821756536
171.0,5.75,2.96,0.449,-0.34,232.63,0.03075251542031765,0.0,1.3344885959380064,-0.9762012526899837,-0.26124531924608385,0.022572416821756536
171.0,5.75,2.96,0.449,-0.34,247.66,0.03197357431054115,0.0,1.3344885959380064,-0.9762012526899837,-0.26124531924608385,0.022572416821756536
171.0,5.75,2.96,0.449,-0.34,262.68,0.03361768275499344,0.0,1.3344885959380064,-0.9762012526899837,-0.26124531924608385,0.022572416821756536
171.0,5.75,2.96,0.449,-0.34,277.71,0.03573353588581085,0.0,1.3344885959380064,-0.9762012526899837,-0.26124531924608385,0.022572416821756536
171.0,5.75,2.96,0.449,-0.34,292.71,0.059024605329768186,0.010852421,1.3344885959380064,-0.9762012526899837,-0.26124531924608385,0.022572416821756536
171.0,5.75,2.96,0.449,-0.34,307.7,0.05230879181405766,0.008534563,1.3344885959380064,-0.9762012526899837,-0.26124531924608385,0.022572416821756536
171.0,5.75,2.96,0.449,-0.34,322.67,0.03853352465351984,0.00983745,1.3344885959380064,-0.9762012526899837,-0.26124531924608385,0.022572416821756536
171.0,5.75,2.96,0.449,-0.34,337.62,0.04508203463925406,0.0070223,1.3344885959380064,-0.9762012526899837,-0.26124531924608385,0.022572416821756536
171.0,5.75,2.96,0.449,-0.34,352.54,0.048204369843006134,0.0,1.3344885959380064,-0.9762012526899837,-0.26124531924608385,0.022572416821756536
172.0,5.75,3.05,0.461,-0.45,7.42,0.05461138208879038,0.0067144334,1.4754593216613707,-1.0138780200278572,-0.17499633822370375,0.019190948850771022
172.0,5.75,3.05,0.461,-0.45,22.29,0.04324726624717556,0.010678515,1.4754593216613707,-1.0138780200278572,-0.17499633822370375,0.019190948850771022
172.0,5.75,3.05,0.461,-0.45,37.22,0.027670431392012654,0.0051947664,1.4754593216613707,-1.0138780200278572,-0.17499633822370375,0.019190948850771022
172.0,5.75,3.05,0.461,-0.45,52.19,0.03137024127007719,0.0054539307,1.4754593216613707,-1.0138780200278572,-0.17499633822370375,0.019190948850771022
172.0,5.75,3.05,0.461,-0.45,67.19,0.0166404237433134,0.0077435477,1.4754593216613707,-1.0138780200278572,-0.17499633822370375,0.019190948850771022
172.0,5.75,3.05,0.461,-0.45,82.22,0.027342317016952358,0.009888111,1.4754593216613707,-1.0138780200278572,-0.17499633822370375,0.019190948850771022
172.0,5.75,3.05,0.461,-0.45,97.25,0.04984270301484798,0.019227568,1.4754593216613707,-1.0138780200278572,-0.17499633822370375,0.019190948850771022
172.0,5.75,3.05,0.461,-0.45,112.28,0.023909348994493484,0.0,1.4754593216613707,-1.0138780200278572,-0.17499633822370375,0.019190948850771022
172.0,5.75,3.05,0.461,-0.45,127.32,0.023089779540896416,0.0,1.4754593216613707,-1.0138780200278572,-0.17499633822370375,0.019190948850771022
172.0,5.75,3.05,0.461,-0.45,142.38,0.02255028299987316,0.0,1.4754593216613707,-1.0138780200278572,-0.17499633822370375,0.019190948850771022
172.0,5.75,3.05,0.461,-0.45,157.42,0.02222491428256035,0.0,1.4754593216613707,-1.0138780200278572,-0.17499633822370375,0.019190948850771022
172.0,5.75,3.05,0.461,-0.45,172.47,0.02207172103226185,0.0,1.4754593216613707,-1.0138780200278572,-0.17499633822370375,0.019190948850771022
172.0,5.75,3.05,0.461,-0.45,187.53,0.02207172103226185,0.0,1.4754593216613707,-1.0138780200278572,-0.17499633822370375,0.019190948850771022
172.0,5.75,3.05,0.461,-0.45,202.58,0.02222491428256035,0.0,1.4754593216613707,-1.0138780200278572,-0.17499633822370375,0.019190948850771022
172.0,5.75,3.05,0.461,-0.45,217.62,0.02255028299987316,0.0,1.4754593216613707,-1.0138780200278572,-0.17499633822370375,0.019190948850771022
172.0,5.75,3.05,0.461,-0.45,232.68,0.023089777678251266,0.0,1.4754593216613707,-1.0138780200278572,-0.17499633822370375,0.019190948850771022
172.0,5.75,3.05,0.461,-0.45,247.72,0.023909348994493484,0.0,1.4754593216613707,-1.0138780200278572,-0.17499633822370375,0.019190948850771022
172.0,5.75,3.05,0.461,-0.45,262.75,0.01677350668225687,0.011875939,1.4754593216613707,-1.0138780200278572,-0.17499633822370375,0.019190948850771022
172.0,5.75,3.05,0.461,-0.45,277.78,0.04413827335525587,0.0073172767,1.4754593216613707,-1.0138780200278572,-0.17499633822370375,0.019190948850771022
172.0,5.75,3.05,0.461,-0.45,292.81,0.022477084881148208,0.005690773,1.4754593216613707,-1.0138780200278572,-0.17499633822370375,0.019190948850771022
172.0,5.75,3.05,0.461,-0.45,307.81,0.030390983531340815,0.00571668,1.4754593216613707,-1.0138780200278572,-0.17499633822370375,0.019190948850771022
172.0,5.75,3.05,0.461,-0.45,322.78,0.04037220544732224,0.0053662155,1.4754593216613707,-1.0138780200278572,-0.17499633822370375,0.019190948850771022
172.0,5.75,3.05,0.461,-0.45,337.71,0.03620436906214959,0.0048013516,1.4754593216613707,-1.0138780200278572,-0.17499633822370375,0.019190948850771022
172.0,5.75,3.05,0.461,-0.45,352.58,0.05159808289153866,0.0067256913,1.4754593216613707,-1.0138780200278572,-0.17499633822370375,0.019190948850771022
173.0,5.75,3.5,0.43,-0.28,7.48,0.08201805775904505,0.03077784,1.4942230055699497,-0.8992701479986334,-0.30341374775984875,0.023417986309790362
173.0,5.75,3.5,0.43,-0.28,22.44,0.009765475458845048,0.04350568,1.4942230055699497,-0.8992701479986334,-0.30341374775984875,0.023417986309790362
173.0,5.75,3.5,0.43,-0.28,37.41,0.06789027227291893,0.030725509,1.4942230055699497,-0.8992701479986334,-0.30341374775984875,0.023417986309790362
173.0,5.75,3.5,0.43,-0.28,52.39,0.09876093298034654,0.039507538,1.4942230055699497,-0.8992701479986334,-0.30341374775984875,0.023417986309790362
173.0,5.75,3.5,0.43,-0.28,67.38,0.04559304081219744,0.02488913,1.4942230055699497,-0.8992701479986334,-0.30341374775984875,0.023417986309790362
173.0,5.75,3.5,0.43,-0.28,82.38,0.0448725313888247,0.038722206,1.4942230055699497,-0.8992701479986334,-0.30341374775984875,0.023417986309790362
173.0,5.75,3.5,0.43,-0.28,97.39,0.042974751058202795,0.042569544,1.4942230055699497,-0.8992701479986334,-0.30341374775984875,0.023417986309790362
173.0,5.75,3.5,0.43,-0.28,112.4,0.0438389889895916,0.0,1.4942230055699497,-0.8992701479986334,-0.30341374775984875,0.023417986309790362
173.0,5.75,3.5,0.43,-0.28,127.42,0.04196196049451828,0.0,1.4942230055699497,-0.8992701479986334,-0.30341374775984875,0.023417986309790362
173.0,5.75,3.5,0.43,-0.28,142.44,0.04059191793203354,0.0,1.4942230055699497,-0.8992701479986334,-0.30341374775984875,0.023417986309790362
173.0,5.75,3.5,0.43,-0.28,157.47,0.039699651300907135,0.0,1.4942230055699497,-0.8992701479986334,-0.30341374775984875,0.023417986309790362
173.0,5.75,3.5,0.43,-0.28,172.49,0.03926101326942444,0.0,1.4942230055699497,-0.8992701479986334,-0.30341374775984875,0.023417986309790362
173.0,5.75,3.5,0.43,-0.28,187.51,0.03926101326942444,0.0,1.4942230055699497,-0.8992701479986334,-0.30341374775984875,0.023417986309790362
173.0,5.75,3.5,0.43,-0.28,202.53,0.039699651300907135,0.0,1.4942230055699497,-0.8992701479986334,-0.30341374775984875,0.023417986309790362
173.0,5.75,3.5,0.43,-0.28,217.56,0.04059191793203354,0.0,1.4942230055699497,-0.8992701479986334,-0.30341374775984875,0.023417986309790362
173.0,5.75,3.5,0.43,-0.28,232.58,0.041961949318647385,0.0,1.4942230055699497,-0.8992701479986334,-0.30341374775984875,0.023417986309790362
173.0,5.75,3.5,0.43,-0.28,247.6,0.0438389889895916,0.0,1.4942230055699497,-0.8992701479986334,-0.30341374775984875,0.023417986309790362
173.0,5.75,3.5,0.43,-0.28,262.61,0.04623857140541077,0.0,1.4942230055699497,-0.8992701479986334,-0.30341374775984875,0.023417986309790362
173.0,5.75,3.5,0.43,-0.28,277.62,0.049142349511384964,0.0,1.4942230055699497,-0.8992701479986334,-0.30341374775984875,0.023417986309790362
173.0,5.75,3.5,0.43,-0.28,292.62,0.040199172198903066,0.04157875,1.4942230055699497,-0.8992701479986334,-0.30341374775984875,0.023417986309790362
173.0,5.75,3.5,0.43,-0.28,307.61,0.0475146344313521,0.029404027,1.4942230055699497,-0.8992701479986334,-0.30341374775984875,0.023417986309790362
173.0,5.75,3.5,0.43,-0.28,322.59,0.05959293335648922,0.019667502,1.4942230055699497,-0.8992701479986334,-0.30341374775984875,0.023417986309790362
173.0,5.75,3.5,0.43,-0.28,337.56,0.04842449975170594,0.028051835,1.4942230055699497,-0.8992701479986334,-0.30341374775984875,0.023417986309790362
173.0,5.75,3.5,0.43,-0.28,352.52,0.060405860256374795,0.023413287,1.4942230055699497,-0.8992701479986334,-0.30341374775984875,0.023417986309790362
174.0,5.75,3.63,0.451,-0.34,7.46,0.04482474231534232,0.012506619,1.3094984833512333,-0.9841831152670428,-0.26208320400689744,0.02279258072244761
174.0,5.75,3.63,0.451,-0.34,22.38,0.05566241219182272,0.008033874,1.3094984833512333,-0.9841831152670428,-0.26208320400689744,0.02279258072244761
174.0,5.75,3.63,0.451,-0.34,37.33,0.0333252057455033,0.010157088,1.3094984833512333,-0.9841831152670428,-0.26208320400689744,0.02279258072244761
174.0,5.75,3.63,0.451,-0.34,52.31,0.031671087165460673,0.0082231015,1.3094984833512333,-0.9841831152670428,-0.26208320400689744,0.02279258072244761
174.0,5.75,3.63,0.451,-0.34,67.31,0.05435257746418154,0.010382272,1.3094984833512333,-0.9841831152670428,-0.26208320400689744,0.02279258072244761
174.0,5.75,3.63,0.451,-0.34,82.32,0.03761653728418281,0.007522132,1.3094984833512333,-0.9841831152670428,-0.26208320400689744,0.02279258072244761
174.0,5.75,3.63,0.451,-0.34,97.34,0.0448332749480288,0.012735121,1.3094984833512333,-0.9841831152670428,-0.26208320400689744,0.02279258072244761
174.0,5.75,3.63,0.451,-0.34,112.36,0.035183485597372055,0.0,1.3094984833512333,-0.9841831152670428,-0.26208320400689744,0.02279258072244761
174.0,5.75,3.63,0.451,-0.34,127.39,0.033782169222831726,0.0,1.3094984833512333,-0.9841831152670428,-0.26208320400689744,0.02279258072244761
174.0,5.75,3.63,0.451,-0.34,142.42,0.03279159218072891,0.0,1.3094984833512333,-0.9841831152670428,-0.26208320400689744,0.02279258072244761
174.0,5.75,3.63,0.451,-0.34,157.46,0.03216094896197319,0.0,1.3094984833512333,-0.9841831152670428,-0.26208320400689744,0.02279258072244761
174.0,5.75,3.63,0.451,-0.34,172.48,0.03185521811246872,0.0,1.3094984833512333,-0.9841831152670428,-0.26208320400689744,0.02279258072244761
174.0,5.75,3.63,0.451,-0.34,187.52,0.03185521811246872,0.0,1.3094984833512333,-0.9841831152670428,-0.26208320400689744,0.02279258072244761
174.0,5.75,3.63,0.451,-0.34,202.54,0.03216094896197319,0.0,1.3094984833512333,-0.9841831152670428,-0.26208320400689744,0.02279258072244761
174.0,5.75,3.63,0.451,-0.34,217.58,0.03279159218072891,0.0,1.3094984833512333,-0.9841831152670428,-0.26208320400689744,0.02279258072244761
174.0,5.75,3.63,0.451,-0.34,232.61,0.03378216177225113,0.0,1.3094984833512333,-0.9841831152670428,-0.26208320400689744,0.02279258072244761
174.0,5.75,3.63,0.451,-0.34,247.64,0.057281301142269425,0.024056707,1.3094984833512333,-0.9841831152670428,-0.26208320400689744,0.02279258072244761
174.0,5.75,3.63,0.451,-0.34,262.66,0.0270741708191043,0.011090804,1.3094984833512333,-0.9841831152670428,-0.26208320400689744,0.02279258072244761
174.0,5.75,3.63,0.451,-0.34,277.68,0.04370489885963543,0.00998719,1.3094984833512333,-0.9841831152670428,-0.26208320400689744,0.02279258072244761
174.0,5.75,3.63,0.451,-0.34,292.69,0.04248924285917117,0.01225846,1.3094984833512333,-0.9841831152670428,-0.26208320400689744,0.02279258072244761
174.0,5.75,3.63,0.451,-0.34,307.69,0.03876093077412832,0.014678872,1.3094984833512333,-0.9841831152670428,-0.26208320400689744,0.02279258072244761
174.0,5.75,3.63,0.451,-0.34,322.67,0.05184879697077419,0.007821109,1.3094984833512333,-0.9841831152670428,-0.26208320400689744,0.02279258072244761
174.0,5.75,3.63,0.451,-0.34,337.62,0.0457191958643572,0.008132989,1.3094984833512333,-0.9841831152670428,-0.26208320400689744,0.02279258072244761
174.0,5.75,3.63,0.451,-0.34,352.54,0.04374428702455928,0.0116147725,1.3094984833512333,-0.9841831152670428,-0.26208320400689744,0.02279258072244761
175.0,5.75,3.77,0.475,-0.45,7.45,0.045083465067191714,0.006017628,1.3502633122223338,-1.0651136465908155,-0.184164234070063,0.021295472832065676
175.0,5.75,3.77,0.475,-0.45,22.32,0.03184322073139848,0.0058646016,1.3502633122223338,-1.0651136465908155,-0.184164234070063,0.021295472832065676
175.0,5.75,3.77,0.475,-0.45,37.23,0.03692122952896926,0.0059642605,1.3502633122223338,-1.0651136465908155,-0.184164234070063,0.021295472832065676
175.0,5.75,3.77,0.475,-0.45,52.22,0.033569425140670565,0.004726942,1.3502633122223338,-1.0651136465908155,-0.184164234070063,0.021295472832065676
175.0,5.75,3.77,0.475,-0.45,67.23,0.04619696581993817,0.007026157,1.3502633122223338,-1.0651136465908155,-0.184164234070063,0.021295472832065676
175.0,5.75,3.77,0.475,-0.45,82.26,0.035634341690020783,0.0057852357,1.3502633122223338,-1.0651136465908155,-0.184164234070063,0.021295472832065676
175.0,5.75,3.77,0.475,-0.45,97.29,0.022680345716946486,0.0067554465,1.3502633122223338,-1.0651136465908155,-0.184164234070063,0.021295472832065676
